RPM,DOC_um,Fz_Mean,Fz_Std,Fz_Peak2Peak,Peak_FFT_Amp,Label
114.0,1000.0,-0.47949631502269763,1.0685683408935875,5.837363031506538,401.92846868970724,1
114.0,1000.0,-0.5564537330908934,1.1033095360682141,5.837363031506538,388.55984903190654,1
114.0,1000.0,-0.4813965002336772,1.0612480046639985,5.837363031506538,446.18361716741026,1
114.0,1000.0,-0.594457385133137,1.0389519172321033,4.8644693166017525,429.84248221268416,1
114.0,1000.0,-0.4680952073802473,0.9682952247694551,4.8644693166017525,386.9101394921967,0
114.0,1000.0,-0.5079990576778073,1.0858041611286695,5.837363031506538,414.68924216659104,1
114.0,1000.0,-0.5469528186309618,1.1386838300314805,5.837363031506538,427.08000416075356,1
114.0,1000.0,-0.52795098318893,1.0513216925974886,4.8644693166017525,412.7271734431877,1
114.0,1000.0,-0.6153594050614628,1.044644558961889,5.837363031506538,421.58885973396735,1
114.0,1000.0,-0.5327014342590701,1.039970985752643,4.8644693166017525,425.53999663675654,1
114.0,1000.0,-0.6286606863199268,1.0276301922108932,4.8644693166017525,393.5594224741459,1
114.0,1000.0,-0.5574038195365574,1.0984434756589336,4.8644693166017525,429.0457607396638,1
114.0,1000.0,-0.5498030888382346,1.0809148522659096,4.8644693166017525,420.5066433743206,1
114.0,1000.0,-0.5479029050766258,1.1084205406100816,5.837363031506538,416.56312675224234,1
114.0,1000.0,-0.47854622495360677,1.0812225442345111,5.837363031506538,410.5212670840803,1
114.0,1000.0,-0.6030082160461461,1.017788428830696,4.8644693166017525,408.56765828151583,1
114.0,1000.0,-0.5089491499209544,1.0540588025163367,6.810256746411323,417.4441694621882,1
114.0,1000.0,-0.5412522586499108,1.0373241866862848,4.8644693166017525,424.8289854214354,1
114.0,1000.0,-0.590657022682717,1.0516221602473899,4.8644693166017525,409.2111540092572,1
114.0,1000.0,-0.4842467668175232,1.0399939871677382,4.8644693166017525,434.602657471035,1
114.0,1000.0,-0.6381616029539146,1.0966081598129291,4.8644693166017525,409.1221405426966,1
114.0,1000.0,-0.5355517109885113,1.058195554478065,5.837363031506538,410.0668603372408,1
114.0,1000.0,-0.5393520763376727,1.033357217864371,5.837363031506538,410.0250223796048,1
114.0,1000.0,-0.580206011631526,1.056945549837251,5.837363031506538,404.85833845782224,1
114.0,1000.0,-0.5070489683334017,1.0666900742982444,5.837363031506538,398.8595366425521,1
114.0,1000.0,-0.6001579436648171,1.1036449281324667,5.837363031506538,410.8171586494571,1
114.0,1000.0,-0.48234658522997054,1.062363784705625,4.8644693166017525,374.5577362539745,1
114.0,1000.0,-0.581156113295583,1.0666782421838001,4.8644693166017525,399.4456422629109,1
114.0,1000.0,-0.5222504261066205,1.0430031892582003,4.8644693166017525,418.175605351572,1
114.0,1000.0,-0.4319917304033879,1.018586292695957,4.8644693166017525,414.3719088355567,1
114.0,1000.0,-0.47664603032171726,1.0072457864971527,3.8915748596191406,397.67240303094053,1
114.0,1000.0,-0.30182919309881984,1.0178722083771032,5.837363031506538,412.5006876448453,1
114.0,1000.0,-0.39113779728359077,1.0671384721232302,5.837363031506538,434.15268020022523,1
114.0,1000.0,-0.32368130019749514,1.0264432024679015,5.837363031506538,417.57015405143244,1
114.0,1000.0,-0.3198809319495922,1.0681154386371927,5.837363031506538,440.36453269776416,1
114.0,1000.0,-0.36358514687162824,1.0789522422240052,5.837363031506538,422.8761932643983,1
114.0,1000.0,-0.2980288342718268,1.0958225836861442,5.837363031506538,419.1433305709632,1
114.0,1000.0,-0.3968383492931025,1.0828159483534758,5.837363031506538,421.3886369782004,1
114.0,1000.0,-0.2780769109347602,1.068402752910767,5.837363031506538,421.86377382784417,1
114.0,1000.0,-0.33983285891008563,1.0837492202543544,5.837363031506538,393.4262286263219,1
114.0,1000.0,-0.38448716100247116,1.109895207816687,5.837363031506538,413.5778271646068,1
114.0,1000.0,-0.2628754386678338,1.0492103729243445,4.864468574523926,387.95572446982226,1
114.0,1000.0,-0.4072893501986982,1.0321191006320118,4.8644693166017525,408.00539235414107,1
114.0,1000.0,-0.33128203306987414,1.021499516190899,5.837363031506538,413.9090728314587,1
114.0,1000.0,-0.3550343210314168,1.0220494559142472,5.837363031506538,428.660826850726,1
114.0,1000.0,-0.35598441399924924,1.0889653065158618,5.837363031506538,417.1363501318643,1
114.0,1000.0,-0.2590750776667846,1.073564332304156,5.837363031506538,414.1142217052096,1
114.0,1000.0,-0.3274816684453981,1.0476296222575783,4.8644693166017525,403.4199587798775,1
114.0,1000.0,-0.25907507911615535,1.08725305344576,5.837363031506538,448.70964802710205,1
114.0,1000.0,-0.35028385909099596,1.0425785909803933,4.8644693166017525,397.4200413369494,1
114.0,1000.0,-0.32558149048127233,1.130073484872373,5.837363031506538,415.41938997565717,1
114.0,1000.0,-0.303729377585114,1.0939708818036933,5.837363031506538,402.1782122289118,1
114.0,1000.0,-0.35408423241169656,1.1340189243843088,5.837363031506538,426.85966549615273,1
114.0,1000.0,-0.2476739823439857,1.0955535958085674,5.837363031506538,396.26832304877536,1
114.0,1000.0,-0.3037293790344847,1.0622482203540862,5.837363031506538,424.73506551923964,1
114.0,1000.0,-0.25907507476804315,1.030512119316551,5.837363031506538,418.25391610530295,1
114.0,1000.0,-0.24957415740936995,1.0862695946397662,4.864468574523926,425.0705025592777,1
114.0,1000.0,-0.3303319408267271,1.0843237735769258,5.837363031506538,438.73602499006694,1
114.0,1000.0,-0.25527471340465124,1.1387024420574505,6.810257117450237,441.0456575863455,1
114.0,1000.0,-0.36548533715540543,1.1396184756723522,5.837363031506538,402.94663542342,1
114.0,1000.0,-0.2856776438071392,1.1173718752112562,6.810256746411323,419.26199436547876,1
114.0,1000.0,-0.300879099406302,1.058413465180105,4.864468574523926,416.6062337219293,1
